ENL_ID,PI_ID,INC_AUTHOR,INC_PUBYEAR,GRIFFIN,CAMERON,BATTLE,EXCLUSION,SPECIES,REGION,COUNTRY,ACD_LOCATION,LAT,LONG,LATLONG_SOURCE,GEOPOS_NOTES,EPIZONE,BATTLEZONE,START_MONTH,START_YEAR,END_MONTH,END_YEAR,TIME,TIME_CAT,FREQ_ACD,FREQ_ACD_NUM,PCD,POP,d,PYO,PYO_APPR,INC,INC_NOTES,DIAGNOSTIC,CLINICAL_DEF,CASE_DENS_THRESH,INC_LAR,INC_UAR,EIR,INTERVENTION,PR_AUTHOR,PR_PUBYEAR,PR_MONTH,PR_YEAR,N_SURVEYS,PR_LAR,PR_UAR,AGE_MATCH,N,N_POS,N_POS_ADJ,PR,PR_NOTES,PR_DIAGNOSTIC,PfPR2_10,PvPR1_99,MAPPR_Stand,PapPR_Stand,PR_Stand,RefACD,PMID,RefPR,PMID_PR
5867,5867_06,Das,2004,No,No,No,Unclear,Pv,CSE Asia,India,Kekurijan,26.9157,93.4878,Google,NA,8,Monsoon Asia,7,2003,7,2003,0.08,<6 mo,Weekly*,7,No,545,25,45.4167,1,550.46,"Incidence values from Table 1. Pf & Pv divided by age, but the age groupings aren't also divided by town, and they don't provide data on the population numbers for each age group.",Microscopy,Fever + positive blood film,1,0,85,NA,IRS + ITNs,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,0.133941,0.0104513,0.010324252,NA,0.010324252,"Das, N.G., Talukdar, P.K. & Das, S.C. Epidemiological and entomological aspects of malaria in forest-fringed villages of Sonitpur district, Assam. J Vector Borne Dis 41, 5-9 (2004).",15332480,NA,
10496,10496_01,Yadav,1990,No,No,No,NA,Pf,CSE Asia,India,Bisra,22.266,84.983,Encarta,4 villages,8,Monsoon Asia,9,1988,12,1989,1.33,13-23 mo,Weekly,7,No,38615,5654,51486.6667,1,109.81,Used d from results text and POP from methods and PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,11,1988,1,2,9,0,370,85,70,0.2297,"Used values from table 3, note that incidence is all age and PR is 2-9.",Microscopy,0.124274,0.00746983,0.103059299,0.190479264,0.190479264,"Yadav, R.S., Sharma, V.P., Ghosh, S.K. & Kumar, A. Quartan malaria--an investigation on the incidence of Plasmodium malariae in Bisra PHC, District Sundargarh, Orissa. Indian J Malariol 27, 85-94 (1990).",2209932,"Yadav, R.S., Sharma, V.P., Ghosh, S.K. & Kumar, A. Quartan malaria--an investigation on the incidence of Plasmodium malariae in Bisra PHC, District Sundargarh, Orissa. Indian J Malariol 27, 85-94 (1990).",2209932
10496,10496_02,Yadav,1990,No,No,Yes,NA,Pv,CSE Asia,India,Bisra,22.266,84.983,Encarta,4 villages,8,Monsoon Asia,9,1988,12,1989,1.33,13-23 mo,Weekly,7,No,38615,1387,51486.6667,1,26.94,Used d from results text and POP from methods and PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,11,1988,1,2,9,0,370,7,4,0.0189,"Used values from table 3, note that incidence is all age and PR is 2-9.",Microscopy,0.124274,0.00746983,0.007379025,0.010894541,0.010894541,"Yadav, R.S., Sharma, V.P., Ghosh, S.K. & Kumar, A. Quartan malaria--an investigation on the incidence of Plasmodium malariae in Bisra PHC, District Sundargarh, Orissa. Indian J Malariol 27, 85-94 (1990).",2209932,"Yadav, R.S., Sharma, V.P., Ghosh, S.K. & Kumar, A. Quartan malaria--an investigation on the incidence of Plasmodium malariae in Bisra PHC, District Sundargarh, Orissa. Indian J Malariol 27, 85-94 (1990).",2209932
6293,6293_01,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,501,43,501,1,85.83,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,115,41,35,0.3566,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.302326976,0.302326976,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_02,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; no net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,501,66,501,1,131.74,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,5,2000,1,1,14,0,123,72,61,0.5892,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.499526233,0.499526233,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_03,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (area 1; pre-intervention),18.38,82.186,Encarta,Corresponds to Kudumulugumma & Korkonda (9 Villages) in Malkangiri,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,495,93,495,1,187.88,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,153,48,40,0.3107,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.263412764,0.263412764,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_04,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (area 1; un-treated net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,495,87,495,1,175.76,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,UTN,Same,Same,5,2000,1,1,14,0,157,65,55,0.4139,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.350906157,0.350906157,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_05,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (area 2; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,489,58,489,1,118.61,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,150,62,53,0.4155,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.352262644,0.352262644,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_06,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (area 2; treated net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,489,25,489,1,51.12,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,ITN,Same,Same,5,2000,1,1,14,0,126,22,19,0.1776,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pf from Table 2 (Pf/Total),Microscopy,0.295462,0.0389708,0.245023951,0.150570025,0.150570025,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_07,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,501,13,501,1,25.95,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,115,12,8,0.1078,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.072995655,0.072995655,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_08,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (control; no net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,501,13,501,1,25.95,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,5,2000,1,1,14,0,123,14,10,0.116,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.078548201,0.078548201,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_09,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (area 1; pre-intervention),18.38,82.186,Encarta,Corresponds to Kudumulugumma & Korkonda (9 Villages) in Malkangiri,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,495,21,495,1,42.42,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,153,11,7,0.0702,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.047535204,0.047535204,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_10,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (area 1; un-treated net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,495,12,495,1,24.24,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,UTN,Same,Same,5,2000,1,1,14,0,157,9,6,0.0571,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.038664675,0.038664675,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_11,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (area 2; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,489,6,489,1,12.27,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,None,Same,Same,6,1999,1,1,14,0,150,6,4,0.043,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.029117005,0.029117005,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_12,Sahu,2003,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (area 2; treated net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,489,3,489,1,6.13,Used POP and d from Table 2 (PYO=POP*TIME).,Microscopy,Fever + positive blood film,1,0,85,NA,ITN,Same,Same,5,2000,1,1,14,0,126,3,2,0.0213,Note age group is different from incidence. Used data from Table 3 (BSE*decimal SPR) multiplied by the %Pv from Table 2 (Pv/Total),Microscopy,0.295462,0.0389708,0.038497062,0.014423075,0.014423075,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_13,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,17,0,17.4083,1,9.92,Digitized incidence values using GetData from Figure 3. Then multiplied by all (Pf/Total). Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME. Derived d from inc and PYO.,Microscopy,Fever + positive blood film,1,0,1,NA,None,Same,Same,6,1999,1,0,0.92,1,NA,NA,NA,0.4565,Digitized values from Figure 4 using get data and then multiplied by all incidence Pf/total,Microscopy,0.295462,0.0389708,0.176157503,0.4565,0.4565,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_14,Sahu,2003,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,17,2,17.4083,1,114.89,Digitized incidence values using GetData from Figure 3. Used total cases from Table 2 and multipled proportion age-specific incidence by total incidence. Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,0,1,NA,None,Same,Same,6,1999,1,0,0.92,1,NA,NA,NA,0.138,Digitized values from Figure 4 using get data and then multiplied by all incidence Pv/total,Microscopy,0.295462,0.0389708,0.02712427,0.138,0.138,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_15,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,64,2,63.9278,1,35.06,Digitized incidence values using GetData from Figure 3. Then multiplied by all (Pf/Total). Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME. Derived d from inc and PYO.,Microscopy,Fever + positive blood film,1,1,4,NA,None,Same,Same,6,1999,1,1,4,1,NA,NA,NA,0.43,Digitized values from Figure 4 using get data and then multiplied by all incidence Pf/total,Microscopy,0.295462,0.0389708,0.288447527,0.43,0.43,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_16,Sahu,2003,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,64,7,63.9278,1,109.5,Digitized incidence values using GetData from Figure 3. Used total cases from Table 2 and multipled proportion age-specific incidence by total incidence. Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,1,4,NA,None,Same,Same,6,1999,1,1,4,1,NA,NA,NA,0.13,Digitized values from Figure 4 using get data and then multiplied by all incidence Pv/total,Microscopy,0.295462,0.0389708,0.063141649,0.13,0.13,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_17,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,73,1,72.7528,1,11.91,Digitized incidence values using GetData from Figure 3. Then multiplied by all (Pf/Total). Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME. Derived d from inc and PYO.,Microscopy,Fever + positive blood film,1,5,9,NA,None,Same,Same,6,1999,1,5,9,1,NA,NA,NA,0.2911,Digitized values from Figure 4 using get data and then multiplied by all incidence Pf/total,Microscopy,0.295462,0.0389708,0.296064688,0.2911,0.2911,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_18,Sahu,2003,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,73,3,72.7528,1,41.24,Digitized incidence values using GetData from Figure 3. Used total cases from Table 2 and multipled proportion age-specific incidence by total incidence. Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,5,9,NA,None,Same,Same,6,1999,1,5,9,1,NA,NA,NA,0.088,Digitized values from Figure 4 using get data and then multiplied by all incidence Pv/total,Microscopy,0.295462,0.0389708,0.065402451,0.088,0.088,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_19,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,64,0,63.9058,1,6.62,Digitized incidence values using GetData from Figure 3. Then multiplied by all (Pf/Total). Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME. Derived d from inc and PYO.,Microscopy,Fever + positive blood film,1,10,14,NA,None,Same,Same,6,1999,1,10,14,1,NA,NA,NA,0.2646,Digitized values from Figure 4 using get data and then multiplied by all incidence Pf/total,Microscopy,0.295462,0.0389708,0.275564437,0.2646,0.2646,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_20,Sahu,2003,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (control; pre-intervention),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1998,5,1999,1,12 mo,Fortnightly,14,No,64,1,63.9058,1,15.65,Digitized incidence values using GetData from Figure 3. Used total cases from Table 2 and multipled proportion age-specific incidence by total incidence. Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,10,14,NA,None,Same,Same,6,1999,1,10,14,1,NA,NA,NA,0.08,Digitized values from Figure 4 using get data and then multiplied by all incidence Pv/total,Microscopy,0.295462,0.0389708,0.035672362,0.08,0.08,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_21,Sahu,2003,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (control; no net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,17,1,17.4083,1,53.12,Digitized incidence values using GetData from Figure 3. Then multiplied by all (Pf/Total). Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME. Derived d from inc and PYO.,Microscopy,Fever + positive blood film,1,0,1,NA,None,Same,Same,5,2000,1,0,0.92,1,NA,NA,NA,0.6278,Digitized values from Figure 4 using get data and then multiplied by all incidence Pf/total,Microscopy,0.295462,0.0389708,0.176157503,0.594948229,0.6278,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
6293,6293_22,Sahu,2003,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (control; no net),18.38,82.186,Encarta,NA,8,Monsoon Asia,6,1999,5,2000,1,12 mo,Fortnightly,14,No,17,6,17.4083,1,344.66,Digitized incidence values using GetData from Figure 3. Used total cases from Table 2 and multipled proportion age-specific incidence by total incidence. Estimated pop from https://code.google.com/p/openmalaria/wiki/ModelDemography based on total pop. PYO=POP*TIME.,Microscopy,Fever + positive blood film,1,0,1,NA,None,Same,Same,5,2000,1,0,0.92,1,NA,NA,NA,0.1237,Digitized values from Figure 4 using get data and then multiplied by all incidence Pv/total,Microscopy,0.295462,0.0389708,0.02712427,0.1237,0.1237,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983,"Sahu, S.S., Jambulingam, P., Vijayakumar, T., Subramanian, S. & Kalyanasundaram, M. Impact of alphacypermethrin treated bed nets on malaria in villages of Malkangiri district, Orissa, India. Acta Trop 89, 55-66 (2003).",14636983
